Index, Time, t(seconds), T1,T2,T3,T4,T5,T6,T7,T8,Tenv,Tavg,Tmin,Tmax,Trange,Tsigma,,difference-in-temp
784, 2024/5/3 14:17:34,786.02,17.68,19.12,32.55,6.312,--,--,--,--,23.63,25.05,17.68,32.55,14.87,7.727441,,
785, 2024/5/3 14:17:35,787.02,17.7,19.05,32.5,6.32,--,--,--,--,23.63,25.02,17.7,32.5,14.8,7.725414,,
786, 2024/5/3 14:17:36,788.02,17.68,18.95,32.44,6.328,--,--,--,--,23.62,24.98,17.68,32.44,14.76,7.740788,,
787, 2024/5/3 14:17:37,789.02,17.64,18.93,32.52,6.32,--,--,--,--,23.64,24.98,17.64,32.52,14.88,7.781801,,
788, 2024/5/3 14:17:38,790.03,17.63,18.95,32.51,6.328,--,--,--,--,23.63,24.99,17.63,32.51,14.88,7.779056,,
789, 2024/5/3 14:17:39,791.03,17.63,18.96,32.47,6.32,--,--,--,--,23.62,24.98,17.63,32.47,14.84,7.761069,,
790, 2024/5/3 14:17:40,792.03,17.63,18.85,32.51,6.328,--,--,--,--,23.63,24.96,17.63,32.51,14.88,7.805033,,
791, 2024/5/3 14:17:41,793.03,17.65,18.88,32.49,6.328,--,--,--,--,23.63,24.97,17.65,32.49,14.84,7.784501,,
792, 2024/5/3 14:17:42,794.03,17.66,18.86,32.51,6.304,--,--,--,--,23.62,24.96,17.66,32.51,14.85,7.785501,,
793, 2024/5/3 14:17:43,795.03,17.62,18.86,32.45,6.304,--,--,--,--,23.63,24.94,17.62,32.45,14.83,7.778673,,
794, 2024/5/3 14:17:44,796.04,17.62,18.88,32.46,6.304,--,--,--,--,23.63,24.95,17.62,32.46,14.84,7.776688,,
795, 2024/5/3 14:17:45,797.03,17.62,18.89,32.46,6.288,--,--,--,--,23.63,24.94,17.62,32.46,14.84,7.769058,,
796, 2024/5/3 14:17:46,798.04,17.63,18.86,32.4,6.304,--,--,--,--,23.64,24.93,17.63,32.4,14.77,7.759465,,
797, 2024/5/3 14:17:47,799.04,17.63,18.84,32.43,6.312,--,--,--,--,23.64,24.93,17.63,32.43,14.8,7.776849,,
798, 2024/5/3 14:17:48,800.04,17.56,18.8,32.42,6.304,--,--,--,--,23.62,24.9,17.56,32.42,14.86,7.803469,,
799, 2024/5/3 14:17:49,801.04,17.63,18.82,32.4,6.328,--,--,--,--,23.63,24.93,17.63,32.4,14.77,7.777518,,
800, 2024/5/3 14:17:50,802.04,17.58,18.74,32.42,6.32,--,--,--,--,23.63,24.9,17.58,32.42,14.84,7.817967,,
801, 2024/5/3 14:17:51,803.04,17.6,18.7,32.39,6.28,--,--,--,--,23.63,24.87,17.6,32.39,14.79,7.79997,,
802, 2024/5/3 14:17:52,804.04,17.61,18.69,32.4,6.312,--,--,--,--,23.63,24.88,17.61,32.4,14.79,7.812851,,
803, 2024/5/3 14:17:53,805.05,17.6,18.61,32.42,6.28,--,--,--,--,23.63,24.86,17.6,32.42,14.82,7.833443,,
804, 2024/5/3 14:17:54,806.05,17.59,18.66,32.4,6.296,--,--,--,--,23.63,24.87,17.59,32.4,14.81,7.821912,,
805, 2024/5/3 14:17:55,807.05,17.65,18.68,32.36,6.304,--,--,--,--,23.64,24.88,17.65,32.36,14.71,7.787745,,
806, 2024/5/3 14:17:56,808.05,17.59,18.69,32.37,6.328,--,--,--,--,23.64,24.88,17.59,32.37,14.78,7.814539,,
807, 2024/5/3 14:17:57,809.05,17.6,18.71,32.4,6.304,--,--,--,--,23.64,24.88,17.6,32.4,14.8,7.808144,,
808, 2024/5/3 14:17:58,810.05,17.59,18.68,32.31,6.288,--,--,--,--,23.62,24.85,17.59,32.31,14.72,7.785253,,
809, 2024/5/3 14:17:59,811.05,17.58,18.68,32.4,6.272,--,--,--,--,23.64,24.86,17.58,32.4,14.82,7.812146,,
810, 2024/5/3 14:18:00,812.06,17.73,19.1,32.31,6.288,--,--,--,--,23.63,24.99,17.73,32.31,14.58,7.631908,,
811, 2024/5/3 14:18:01,813.06,17.83,19.37,32.33,6.304,--,--,--,--,23.64,25.09,17.83,32.33,14.5,7.542689,,
812, 2024/5/3 14:18:02,814.06,17.83,19.53,32.3,6.296,--,--,--,--,23.64,25.12,17.83,32.3,14.47,7.490452,,
813, 2024/5/3 14:18:03,815.06,17.69,19.41,32.3,6.288,--,--,--,--,23.64,25.05,17.69,32.3,14.61,7.56316,,
814, 2024/5/3 14:18:04,816.06,17.58,19.26,32.31,6.304,--,--,--,--,23.64,24.99,17.58,32.31,14.73,7.644437,,
815, 2024/5/3 14:18:05,817.06,17.58,19.26,32.31,6.288,--,--,--,--,23.63,24.99,17.58,32.31,14.73,7.639359,,
816, 2024/5/3 14:18:06,818.06,17.57,19.64,32.29,6.304,--,--,--,--,23.65,25.08,17.57,32.29,14.72,7.548188,,
817, 2024/5/3 14:18:07,819.07,17.56,19.76,32.26,6.296,--,--,--,--,23.63,25.1,17.56,32.26,14.7,7.510811,,
818, 2024/5/3 14:18:08,820.07,17.53,19.88,32.26,6.328,--,--,--,--,23.63,25.13,17.53,32.26,14.73,7.50284,,
819, 2024/5/3 14:18:09,821.07,17.53,20.02,32.28,6.312,--,--,--,--,23.64,25.17,17.53,32.28,14.75,7.471716,,
820, 2024/5/3 14:18:10,822.07,17.52,20.11,32.24,6.288,--,--,--,--,23.63,25.17,17.52,32.24,14.72,7.434332,,
821, 2024/5/3 14:18:11,823.07,17.53,20.16,32.26,6.272,--,--,--,--,23.63,25.18,17.53,32.26,14.73,7.420901,,
822, 2024/5/3 14:18:12,824.07,17.56,20.23,32.25,6.296,--,--,--,--,23.64,25.21,17.56,32.25,14.69,7.399199,,
823, 2024/5/3 14:18:13,825.07,17.53,20.31,32.2,6.28,--,--,--,--,23.63,25.21,17.53,32.2,14.67,7.370865,,
824, 2024/5/3 14:18:14,826.08,17.56,20.36,32.24,6.288,--,--,--,--,23.63,25.24,17.56,32.24,14.68,7.364564,,
825, 2024/5/3 14:18:15,827.08,17.53,20.42,32.21,6.272,--,--,--,--,23.63,25.24,17.53,32.21,14.68,7.34731,,
826, 2024/5/3 14:18:16,828.08,17.54,20.25,32.22,6.264,--,--,--,--,23.64,25.2,17.54,32.22,14.68,7.382033,,
827, 2024/5/3 14:18:17,829.08,17.52,19.77,32.21,6.296,--,--,--,--,23.64,25.08,17.52,32.21,14.69,7.505983,,
828, 2024/5/3 14:18:18,830.08,17.55,19.48,32.24,6.28,--,--,--,--,23.63,25.02,17.55,32.24,14.69,7.569979,,
829, 2024/5/3 14:18:19,831.08,17.55,19.32,32.23,6.264,--,--,--,--,23.64,24.97,17.55,32.23,14.68,7.601018,,
830, 2024/5/3 14:18:20,832.08,17.57,19.25,32.24,6.288,--,--,--,--,23.65,24.97,17.57,32.24,14.67,7.622776,,
831, 2024/5/3 14:18:21,833.08,17.56,19.22,32.16,6.32,--,--,--,--,23.64,24.95,17.56,32.16,14.6,7.618424,,
832, 2024/5/3 14:18:22,834.09,17.55,19.19,32.19,6.28,--,--,--,--,23.64,24.93,17.55,32.19,14.64,7.625817,,
833, 2024/5/3 14:18:23,835.09,17.57,19.24,32.17,6.264,--,--,--,--,23.64,24.94,17.57,32.17,14.6,7.595364,,
834, 2024/5/3 14:18:24,836.09,17.56,19.19,32.16,6.272,--,--,--,--,23.65,24.92,17.56,32.16,14.6,7.610513,,
835, 2024/5/3 14:18:25,837.09,17.55,19.16,32.14,6.272,--,--,--,--,23.64,24.91,17.55,32.14,14.59,7.61494,,
836, 2024/5/3 14:18:26,838.09,17.54,19.06,32.15,6.288,--,--,--,--,23.64,24.89,17.54,32.15,14.61,7.651733,,
837, 2024/5/3 14:18:27,839.09,17.56,19.07,32.16,6.28,--,--,--,--,23.64,24.9,17.56,32.16,14.6,7.643388,,
838, 2024/5/3 14:18:28,840.09,17.58,19.08,32.15,6.272,--,--,--,--,23.64,24.9,17.58,32.15,14.57,7.62871,,
839, 2024/5/3 14:18:29,841.1,17.6,19.05,32.14,6.28,--,--,--,--,23.64,24.9,17.6,32.14,14.54,7.629376,,
840, 2024/5/3 14:18:30,842.1,17.67,19.09,32.13,6.272,--,--,--,--,23.63,24.92,17.67,32.13,14.46,7.591115,,
841, 2024/5/3 14:18:31,843.1,17.6,19.13,32.12,6.288,--,--,--,--,23.64,24.91,17.6,32.12,14.52,7.605276,,
842, 2024/5/3 14:18:32,844.1,17.57,19.17,32.07,6.264,--,--,--,--,23.65,24.9,17.57,32.07,14.5,7.581281,,
843, 2024/5/3 14:18:33,845.1,17.52,19.12,32.11,6.288,--,--,--,--,23.64,24.89,17.52,32.11,14.59,7.630339,,
844, 2024/5/3 14:18:34,846.1,17.48,19.13,32.09,6.272,--,--,--,--,23.63,24.87,17.48,32.09,14.61,7.629246,,
845, 2024/5/3 14:18:35,847.11,17.46,19.12,32.11,6.272,--,--,--,--,23.64,24.87,17.46,32.11,14.65,7.644525,,
846, 2024/5/3 14:18:36,848.11,17.46,19.13,32.1,6.272,--,--,--,--,23.64,24.87,17.46,32.1,14.64,7.638864,,
847, 2024/5/3 14:18:37,849.11,17.43,19.15,32.11,6.264,--,--,--,--,23.64,24.87,17.43,32.11,14.68,7.644158,,
848, 2024/5/3 14:18:38,850.11,17.47,19.13,32.1,6.28,--,--,--,--,23.65,24.87,17.47,32.1,14.63,7.638213,,
849, 2024/5/3 14:18:39,851.11,17.44,19.1,32.08,6.28,--,--,--,--,23.65,24.85,17.44,32.08,14.64,7.649119,,
850, 2024/5/3 14:18:40,852.11,17.4,19.18,32.09,6.272,--,--,--,--,23.65,24.86,17.4,32.09,14.69,7.642714,,
851, 2024/5/3 14:18:41,853.11,17.44,19.19,32.07,6.264,--,--,--,--,23.64,24.87,17.44,32.07,14.63,7.618339,,
852, 2024/5/3 14:18:42,854.11,17.42,19.2,32.09,6.264,--,--,--,--,23.64,24.87,17.42,32.09,14.67,7.628667,,
853, 2024/5/3 14:18:43,855.12,17.42,19.21,32.09,6.264,--,--,--,--,23.65,24.87,17.42,32.09,14.67,7.626193,,
854, 2024/5/3 14:18:44,856.12,17.44,19.13,32.06,6.256,--,--,--,--,23.64,24.85,17.44,32.06,14.62,7.627552,,
855, 2024/5/3 14:18:45,857.12,17.43,19.06,32.05,6.256,--,--,--,--,23.63,24.83,17.43,32.05,14.62,7.645173,,
856, 2024/5/3 14:18:46,858.12,17.44,19.1,32.01,6.24,--,--,--,--,23.63,24.82,17.44,32.01,14.57,7.614137,,
857, 2024/5/3 14:18:47,859.12,17.42,19.07,32.03,6.264,--,--,--,--,23.64,24.82,17.42,32.03,14.61,7.642185,,
858, 2024/5/3 14:18:48,860.12,17.43,19.09,32.03,6.248,--,--,--,--,23.65,24.83,17.43,32.03,14.6,7.628757,,
859, 2024/5/3 14:18:49,861.12,17.43,19.11,32.01,6.256,--,--,--,--,23.64,24.83,17.43,32.01,14.58,7.620053,,
860, 2024/5/3 14:18:50,862.13,17.44,19.07,32,6.272,--,--,--,--,23.64,24.82,17.44,32,14.56,7.628912,,
861, 2024/5/3 14:18:51,863.13,17.4,19.04,31.97,6.272,--,--,--,--,23.64,24.8,17.4,31.97,14.57,7.639958,,
862, 2024/5/3 14:18:52,864.13,17.42,19.05,31.98,6.248,--,--,--,--,23.64,24.8,17.42,31.98,14.56,7.62631,,
863, 2024/5/3 14:18:53,865.13,17.43,19.06,31.99,6.256,--,--,--,--,23.65,24.81,17.43,31.99,14.56,7.62631,,
864, 2024/5/3 14:18:54,866.13,17.37,19.02,31.99,6.264,--,--,--,--,23.65,24.79,17.37,31.99,14.62,7.658321,,
865, 2024/5/3 14:18:55,867.13,17.41,19.02,32,6.272,--,--,--,--,23.65,24.8,17.41,32,14.59,7.651163,,
866, 2024/5/3 14:18:56,868.13,17.39,18.98,32.02,6.264,--,--,--,--,23.64,24.79,17.39,32.02,14.63,7.671362,,
867, 2024/5/3 14:18:57,869.14,17.43,19.01,31.96,6.256,--,--,--,--,23.64,24.79,17.43,31.96,14.53,7.629498,,
868, 2024/5/3 14:18:58,870.14,17.45,18.97,31.97,6.24,--,--,--,--,23.65,24.78,17.45,31.97,14.52,7.631135,,
869, 2024/5/3 14:18:59,871.14,17.44,18.93,31.93,6.248,--,--,--,--,23.64,24.76,17.44,31.93,14.49,7.634576,,
870, 2024/5/3 14:19:00,872.14,17.42,18.88,31.93,6.24,--,--,--,--,23.64,24.74,17.42,31.93,14.51,7.651101,,
871, 2024/5/3 14:19:01,873.14,17.41,18.89,31.97,6.256,--,--,--,--,23.64,24.76,17.41,31.97,14.56,7.669495,,
872, 2024/5/3 14:19:02,874.14,17.41,18.89,31.96,6.216,--,--,--,--,23.64,24.74,17.41,31.96,14.55,7.653336,,
873, 2024/5/3 14:19:03,875.14,17.43,18.8,31.92,6.264,--,--,--,--,23.64,24.73,17.43,31.92,14.49,7.67317,,
874, 2024/5/3 14:19:04,876.14,17.43,18.82,31.92,6.24,--,--,--,--,23.65,24.73,17.43,31.92,14.49,7.660162,,
875, 2024/5/3 14:19:05,877.15,17.43,18.82,31.93,6.216,--,--,--,--,23.65,24.72,17.43,31.93,14.5,7.655461,,
876, 2024/5/3 14:19:06,878.15,17.41,18.79,31.91,6.256,--,--,--,--,23.64,24.72,17.41,31.91,14.5,7.676342,,
877, 2024/5/3 14:19:07,879.15,17.41,18.77,31.92,6.24,--,--,--,--,23.64,24.71,17.41,31.92,14.51,7.679379,,
878, 2024/5/3 14:19:08,880.15,17.39,18.78,31.95,6.256,--,--,--,--,23.64,24.72,17.39,31.95,14.56,7.69777,,
879, 2024/5/3 14:19:09,881.15,17.41,18.75,31.87,6.264,--,--,--,--,23.64,24.7,17.41,31.87,14.46,7.676814,,
880, 2024/5/3 14:19:10,882.15,17.44,18.71,31.89,6.248,--,--,--,--,23.64,24.7,17.44,31.89,14.45,7.678677,,
881, 2024/5/3 14:19:11,883.15,17.43,18.66,31.9,6.248,--,--,--,--,23.65,24.69,17.43,31.9,14.47,7.697967,,
882, 2024/5/3 14:19:12,884.16,17.42,18.69,31.9,6.24,--,--,--,--,23.65,24.69,17.42,31.9,14.48,7.690675,,
883, 2024/5/3 14:19:13,885.16,17.4,18.69,31.86,6.24,--,--,--,--,23.65,24.67,17.4,31.86,14.46,7.684492,,
884, 2024/5/3 14:19:14,886.16,17.42,18.7,31.87,6.24,--,--,--,--,23.64,24.68,17.42,31.87,14.45,7.678708,,
885, 2024/5/3 14:19:15,887.16,17.42,18.76,31.89,6.256,--,--,--,--,23.64,24.71,17.42,31.89,14.47,7.674665,,
886, 2024/5/3 14:19:16,888.16,17.41,18.68,31.86,6.232,--,--,--,--,23.64,24.67,17.41,31.86,14.45,7.681306,,
887, 2024/5/3 14:19:17,889.16,17.41,18.73,31.85,6.208,--,--,--,--,23.64,24.67,17.41,31.85,14.44,7.657339,,
888, 2024/5/3 14:19:18,890.16,17.38,18.74,31.85,6.24,--,--,--,--,23.64,24.68,17.38,31.85,14.47,7.674766,,
889, 2024/5/3 14:19:19,891.17,17.43,18.8,31.85,6.224,--,--,--,--,23.65,24.7,17.43,31.85,14.42,7.63819,,
890, 2024/5/3 14:19:20,892.17,17.45,18.79,31.85,6.232,--,--,--,--,23.65,24.71,17.45,31.85,14.4,7.637057,,
891, 2024/5/3 14:19:21,893.17,17.39,18.82,31.82,6.224,--,--,--,--,23.64,24.69,17.39,31.82,14.43,7.636419,,
892, 2024/5/3 14:19:22,894.17,17.43,18.81,31.81,6.24,--,--,--,--,23.65,24.7,17.43,31.81,14.38,7.628425,,
893, 2024/5/3 14:19:23,895.17,17.39,18.89,31.8,6.232,--,--,--,--,23.64,24.7,17.39,31.8,14.41,7.614964,,
894, 2024/5/3 14:19:24,896.17,17.46,18.83,31.8,6.224,--,--,--,--,23.66,24.7,17.46,31.8,14.34,7.605368,,
895, 2024/5/3 14:19:25,897.17,17.37,18.76,31.79,6.224,--,--,--,--,23.64,24.66,17.37,31.79,14.42,7.648849,,
896, 2024/5/3 14:19:26,898.18,17.41,18.66,31.79,6.232,--,--,--,--,23.64,24.65,17.41,31.79,14.38,7.664718,,
897, 2024/5/3 14:19:27,899.18,17.42,18.58,31.78,6.224,--,--,--,--,23.64,24.63,17.42,31.78,14.36,7.676743,,
898, 2024/5/3 14:19:28,900.18,17.38,18.53,31.79,6.24,--,--,--,--,23.64,24.61,17.38,31.79,14.41,7.710785,,
899, 2024/5/3 14:19:29,901.18,17.4,18.52,31.79,6.232,--,--,--,--,23.65,24.61,17.4,31.79,14.39,7.704524,,
900, 2024/5/3 14:19:30,902.18,17.42,18.49,31.76,6.232,--,--,--,--,23.65,24.6,17.42,31.76,14.34,7.696905,,
901, 2024/5/3 14:19:31,903.18,17.41,18.45,31.74,6.24,--,--,--,--,23.65,24.59,17.41,31.74,14.33,7.707072,,
902, 2024/5/3 14:19:32,904.18,17.4,18.42,31.76,6.232,--,--,--,--,23.65,24.58,17.4,31.76,14.36,7.721678,,
903, 2024/5/3 14:19:33,905.19,17.4,18.42,31.77,6.224,--,--,--,--,23.65,24.58,17.4,31.77,14.37,7.722127,,
904, 2024/5/3 14:19:34,906.19,17.41,18.39,31.76,6.248,--,--,--,--,23.65,24.58,17.41,31.76,14.35,7.731889,,
905, 2024/5/3 14:19:35,907.19,17.44,18.34,31.72,6.232,--,--,--,--,23.64,24.56,17.44,31.72,14.28,7.718318,,
906, 2024/5/3 14:19:36,908.19,17.42,18.33,31.71,6.224,--,--,--,--,23.65,24.55,17.42,31.71,14.29,7.721392,,
907, 2024/5/3 14:19:37,909.19,17.42,18.32,31.7,6.208,--,--,--,--,23.64,24.54,17.42,31.7,14.28,7.715653,,
908, 2024/5/3 14:19:38,910.19,17.35,18.29,31.7,6.24,--,--,--,--,23.65,24.52,17.35,31.7,14.35,7.755914,,
909, 2024/5/3 14:19:39,911.2,17.42,18.28,31.69,6.224,--,--,--,--,23.66,24.53,17.42,31.69,14.27,7.728653,,
910, 2024/5/3 14:19:40,912.2,17.38,18.29,31.68,6.216,--,--,--,--,23.65,24.52,17.38,31.68,14.3,7.732488,,
911, 2024/5/3 14:19:41,913.2,17.36,18.27,31.73,6.2,--,--,--,--,23.65,24.51,17.36,31.73,14.37,7.754157,,
912, 2024/5/3 14:19:42,914.2,17.39,18.31,31.69,6.208,--,--,--,--,23.65,24.52,17.39,31.69,14.3,7.724469,,
913, 2024/5/3 14:19:43,915.2,17.41,18.31,31.68,6.2,--,--,--,--,23.66,24.52,17.41,31.68,14.27,7.71256,,
914, 2024/5/3 14:19:44,916.2,17.39,18.33,31.69,6.208,--,--,--,--,23.65,24.53,17.39,31.69,14.3,7.719112,,
915, 2024/5/3 14:19:45,917.2,17.39,18.3,31.65,6.216,--,--,--,--,23.65,24.51,17.39,31.65,14.26,7.717472,,
916, 2024/5/3 14:19:46,918.2,17.4,18.3,31.62,6.192,--,--,--,--,23.64,24.5,17.4,31.62,14.22,7.697117,,
917, 2024/5/3 14:19:47,919.2,17.37,18.31,31.64,6.232,--,--,--,--,23.64,24.51,17.37,31.64,14.27,7.72323,,
918, 2024/5/3 14:19:48,920.21,17.38,18.32,31.65,6.192,--,--,--,--,23.65,24.51,17.38,31.65,14.27,7.70717,,
919, 2024/5/3 14:19:49,921.21,17.4,18.29,31.62,6.192,--,--,--,--,23.65,24.5,17.4,31.62,14.22,7.699802,,
920, 2024/5/3 14:19:50,922.21,17.37,18.3,31.63,6.192,--,--,--,--,23.64,24.5,17.37,31.63,14.26,7.709433,,
921, 2024/5/3 14:19:51,923.21,17.39,18.31,31.62,6.216,--,--,--,--,23.66,24.51,17.39,31.62,14.23,7.70555,,
922, 2024/5/3 14:19:52,924.21,17.36,18.29,31.58,6.216,--,--,--,--,23.64,24.49,17.36,31.58,14.22,7.70786,,
923, 2024/5/3 14:19:53,925.21,17.37,18.34,31.57,6.2,--,--,--,--,23.65,24.49,17.37,31.57,14.2,7.682952,,
924, 2024/5/3 14:19:54,926.21,17.41,18.33,31.55,6.216,--,--,--,--,23.65,24.5,17.41,31.55,14.14,7.67254,,
925, 2024/5/3 14:19:55,927.22,17.36,18.34,31.58,6.2,--,--,--,--,23.64,24.49,17.36,31.58,14.22,7.689115,,
926, 2024/5/3 14:19:56,928.22,17.37,18.33,31.56,6.2,--,--,--,--,23.65,24.49,17.37,31.56,14.19,7.682553,,
927, 2024/5/3 14:19:57,929.22,17.37,18.33,31.53,6.184,--,--,--,--,23.63,24.48,17.37,31.53,14.16,7.667966,,
928, 2024/5/3 14:19:58,930.22,17.37,18.29,31.47,6.192,--,--,--,--,23.63,24.45,17.37,31.47,14.1,7.663011,,
929, 2024/5/3 14:19:59,931.22,17.35,18.33,31.46,6.208,--,--,--,--,23.64,24.46,17.35,31.46,14.11,7.660866,,
930, 2024/5/3 14:20:00,932.22,17.4,18.29,31.51,6.216,--,--,--,--,23.65,24.48,17.4,31.51,14.11,7.674119,,
931, 2024/5/3 14:20:01,933.22,17.39,18.29,31.45,6.184,--,--,--,--,23.65,24.45,17.39,31.45,14.06,7.648042,,
932, 2024/5/3 14:20:02,934.23,17.37,18.25,31.47,6.192,--,--,--,--,23.66,24.44,17.37,31.47,14.1,7.673752,,
933, 2024/5/3 14:20:03,935.23,17.41,18.23,31.48,6.192,--,--,--,--,23.66,24.45,17.41,31.48,14.07,7.669936,,
934, 2024/5/3 14:20:04,936.23,17.39,18.22,31.49,6.184,--,--,--,--,23.65,24.44,17.39,31.49,14.1,7.679112,,
935, 2024/5/3 14:20:05,937.23,17.32,18.2,31.46,6.2,--,--,--,--,23.65,24.42,17.32,31.46,14.14,7.702227,,
936, 2024/5/3 14:20:06,938.23,17.37,18.24,31.41,6.2,--,--,--,--,23.64,24.43,17.37,31.41,14.04,7.66089,,
937, 2024/5/3 14:20:07,939.23,17.38,18.24,31.42,6.216,--,--,--,--,23.66,24.44,17.38,31.42,14.04,7.66631,,
938, 2024/5/3 14:20:08,940.23,17.37,18.24,31.41,6.192,--,--,--,--,23.66,24.43,17.37,31.41,14.04,7.658165,,
939, 2024/5/3 14:20:09,941.24,17.36,18.24,31.38,6.16,--,--,--,--,23.64,24.41,17.36,31.38,14.02,7.641228,,
940, 2024/5/3 14:20:10,942.24,17.34,18.27,31.38,6.2,--,--,--,--,23.65,24.42,17.34,31.38,14.04,7.65296,,
941, 2024/5/3 14:20:11,943.24,17.35,18.24,31.36,6.168,--,--,--,--,23.65,24.4,17.35,31.36,14.01,7.640947,,
942, 2024/5/3 14:20:12,944.24,17.36,18.22,31.36,6.176,--,--,--,--,23.64,24.4,17.36,31.36,14,7.645984,,
943, 2024/5/3 14:20:13,945.24,17.35,18.3,31.36,6.216,--,--,--,--,23.65,24.43,17.35,31.36,14.01,7.641262,,
944, 2024/5/3 14:20:14,946.24,17.36,18.28,31.39,6.168,--,--,--,--,23.65,24.42,17.36,31.39,14.03,7.63625,,
945, 2024/5/3 14:20:15,947.24,17.38,18.34,31.37,6.184,--,--,--,--,23.66,24.44,17.38,31.37,13.99,7.613397,,
946, 2024/5/3 14:20:16,948.25,17.36,18.31,31.38,6.184,--,--,--,--,23.65,24.43,17.36,31.38,14.02,7.630627,,
947, 2024/5/3 14:20:17,949.25,17.36,18.36,31.39,6.168,--,--,--,--,23.67,24.44,17.36,31.39,14.03,7.614884,,
948, 2024/5/3 14:20:18,950.25,17.39,18.31,31.39,6.184,--,--,--,--,23.66,24.44,17.39,31.39,14,7.624408,,
949, 2024/5/3 14:20:19,951.25,17.37,18.31,31.38,6.16,--,--,--,--,23.65,24.43,17.37,31.38,14.01,7.619371,,
950, 2024/5/3 14:20:20,952.25,17.39,18.35,31.37,6.168,--,--,--,--,23.65,24.44,17.39,31.37,13.98,7.602184,,
951, 2024/5/3 14:20:21,953.25,17.33,18.37,31.35,6.184,--,--,--,--,23.65,24.43,17.33,31.35,14.02,7.614845,,
952, 2024/5/3 14:20:22,954.25,17.39,18.4,31.37,6.152,--,--,--,--,23.66,24.45,17.39,31.37,13.98,7.583423,,
953, 2024/5/3 14:20:23,955.25,17.34,18.4,31.36,6.16,--,--,--,--,23.65,24.44,17.34,31.36,14.02,7.598639,,
954, 2024/5/3 14:20:24,956.26,17.47,18.36,31.35,6.176,--,--,--,--,23.64,24.46,17.47,31.35,13.88,7.571486,,
955, 2024/5/3 14:20:25,957.26,17.63,18.3,31.31,6.152,--,--,--,--,23.65,24.47,17.63,31.31,13.68,7.518547,,
956, 2024/5/3 14:20:26,958.26,17.75,18.31,31.31,6.152,--,--,--,--,23.65,24.5,17.75,31.31,13.56,7.479562,,
957, 2024/5/3 14:20:27,959.26,18.12,18.52,31.27,6.192,--,--,--,--,23.65,24.65,18.12,31.27,13.15,7.31216,,
958, 2024/5/3 14:20:28,960.26,19.2,19.49,31.22,6.176,--,--,--,--,23.66,25.14,19.2,31.22,12.02,6.699324,,
959, 2024/5/3 14:20:29,961.26,19.97,20.08,31.26,6.16,--,--,--,--,23.65,25.49,19.97,31.26,11.29,6.312788,,
960, 2024/5/3 14:20:30,962.26,20.89,20.91,31.29,6.16,--,--,--,--,23.66,25.93,20.89,31.29,10.4,5.817091,,
961, 2024/5/3 14:20:31,963.27,21.41,21.33,31.26,6.128,--,--,--,--,23.65,26.15,21.33,31.26,9.93,5.526139,,
962, 2024/5/3 14:20:32,964.27,21.84,21.72,31.24,6.144,--,--,--,--,23.64,26.36,21.72,31.24,9.52,5.289042,,
963, 2024/5/3 14:20:33,965.27,22.22,22.12,31.27,6.16,--,--,--,--,23.65,26.56,22.12,31.27,9.15,5.078703,,
964, 2024/5/3 14:20:34,966.27,22.41,22.29,31.24,6.152,--,--,--,--,23.65,26.64,22.29,31.24,8.95,4.963045,,
965, 2024/5/3 14:20:35,967.27,22.53,22.61,31.26,6.144,--,--,--,--,23.66,26.76,22.53,31.26,8.73,4.839591,,
966, 2024/5/3 14:20:36,968.27,22.61,22.63,31.21,6.152,--,--,--,--,23.66,26.77,22.61,31.21,8.6,4.79786,,
967, 2024/5/3 14:20:37,969.27,22.66,22.58,31.16,6.136,--,--,--,--,23.65,26.75,22.58,31.16,8.58,4.777191,,
968, 2024/5/3 14:20:38,970.28,22.8,22.82,31.13,6.144,--,--,--,--,23.65,26.84,22.8,31.13,8.33,4.66099,,
969, 2024/5/3 14:20:39,971.28,22.85,22.82,31.12,6.136,--,--,--,--,23.65,26.85,22.82,31.12,8.3,4.64081,,
970, 2024/5/3 14:20:40,972.28,22.86,22.71,31.13,6.184,--,--,--,--,23.66,26.84,22.71,31.13,8.42,4.689362,,
971, 2024/5/3 14:20:41,973.28,22.75,22.59,31.16,6.144,--,--,--,--,23.65,26.78,22.59,31.16,8.57,4.751388,,
972, 2024/5/3 14:20:42,974.28,22.65,22.48,31.19,6.152,--,--,--,--,23.65,26.74,22.48,31.19,8.71,4.823908,,
973, 2024/5/3 14:20:43,975.28,22.57,22.44,31.18,6.176,--,--,--,--,23.65,26.71,22.44,31.18,8.74,4.863328,,
974, 2024/5/3 14:20:44,976.28,22.5,22.39,31.08,6.136,--,--,--,--,23.64,26.65,22.39,31.08,8.69,4.853743,,
975, 2024/5/3 14:20:45,977.29,22.56,22.44,30.99,6.16,--,--,--,--,23.65,26.66,22.44,30.99,8.55,4.803043,,
976, 2024/5/3 14:20:46,978.29,22.65,22.56,30.88,6.104,--,--,--,--,23.65,26.67,22.56,30.88,8.32,4.689936,,
977, 2024/5/3 14:20:47,979.29,22.82,22.67,30.87,6.168,--,--,--,--,23.66,26.75,22.67,30.87,8.2,4.62874,,
978, 2024/5/3 14:20:48,980.29,22.84,22.72,30.73,6.112,--,--,--,--,23.65,26.72,22.72,30.73,8.01,4.54731,,
979, 2024/5/3 14:20:49,981.29,22.88,22.71,30.66,6.144,--,--,--,--,23.65,26.72,22.71,30.66,7.95,4.529877,,
